Country,Region,Oil Gas,Production source,Upstream Downstream,Reason,Abatement technology,Abatement Potential,Abatement Cost
Israel,Europe,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.1100000143051147,2.5299999713897705
Ecuador,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.209999993443489,2.539999961853028
United States,North America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,156.69000244140625,2.549999952316284
Nigeria,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,4.769999980926514,2.559999942779541
Nigeria,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,5.550000190734863,2.559999942779541
Gabon,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.0599999986588954,2.559999942779541
Ivory Coast,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.6399999856948853,2.559999942779541
Congo,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,2.0899999141693115,2.559999942779541
Equatorial Guinea,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,3.75,2.559999942779541
Angola,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,5.739999771118164,2.559999942779541
Equatorial Guinea,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.350000023841858,2.559999942779541
Gabon,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6899999976158142,2.559999942779541
Ivory Coast,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0900000035762786,2.559999942779541
Tunisia,Africa,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,0.5299999713897705,2.559999942779541
Cameroon,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.7599999904632568,2.559999942779541
Cameroon,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.6499999761581421,2.559999942779541
Congo,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.1099999994039535,2.559999942779541
Israel,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,1.1299999952316284,2.569999933242798
Cuba,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0599999986588954,2.5799999237060547
Ecuador,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0099999997764825,2.5799999237060547
Bolivia,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,1.0199999809265137,2.5799999237060547
Argentina,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.8299999833106995,2.5799999237060547
Argentina,Latin America,Gas,Unconventional gas,Upstream,Vented,Install plunger,1.3700000047683716,2.5799999237060547
Libya,Africa,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,6.5,2.5799999237060547
Colombia,Latin America,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0,2.5799999237060547
Colombia,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.2800000011920929,2.5799999237060547
Venezuela,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,4.03000020980835,2.5799999237060547
Trinidad,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0299999993294477,2.5799999237060547
Iran,Middle East,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,40.22999954223633,2.5799999237060547
Equatorial Guinea,Africa,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,8.130000114440918,2.5799999237060547
Peru,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.4199999868869781,2.5799999237060547
United Kingdom,Europe,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0,2.5999999046325684
United Kingdom,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0,2.5999999046325684
Italy,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0399999991059303,2.5999999046325684
OEU7,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0099999997764825,2.609999895095825
OEU17,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.050000000745058,2.609999895095825
OEU17,Europe,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0,2.609999895095825
Romania,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.3300000131130218,2.609999895095825
Romania,Europe,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0,2.609999895095825
Algeria,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,93.79000091552734,2.630000114440918
Libya,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,171.2100067138672,2.630000114440918
Egypt,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,91.01000213623048,2.630000114440918
Tunisia,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,6.860000133514404,2.630000114440918
Egypt,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.1899999976158142,2.630000114440918
Libya,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.5299999713897705,2.630000114440918
Tunisia,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0199999995529651,2.630000114440918
Algeria,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.1199999973177909,2.630000114440918
Russia,Russia & Caspian,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.0,2.640000104904175
Russia,Russia & Caspian,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,6.309999942779541,2.640000104904175
Tunisia,Africa,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,0.3700000047683716,2.6700000762939453
Netherlands,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.1800000071525573,2.6700000762939453
Netherlands,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0,2.6700000762939453
Canada,North America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,25.6200008392334,2.680000066757202
Canada,North America,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,86.16000366210938,2.680000066757202
Cameroon,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.700000047683716
Sudan,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0900000035762786,2.700000047683716
South Sudan,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0299999993294477,2.700000047683716
Congo,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.700000047683716
Angola,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0399999991059303,2.700000047683716
Mozambique,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,1.2799999713897705,2.700000047683716
Mozambique,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.700000047683716
Nigeria,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.1099999994039535,2.700000047683716
Nigeria,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,33.959999084472656,2.700000047683716
Ivory Coast,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,2.390000104904175,2.700000047683716
Gabon,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,0.8199999928474426,2.700000047683716
Angola,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,1.590000033378601,2.700000047683716
Cameroon,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,1.350000023841858,2.700000047683716
Congo,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,1.659999966621399,2.700000047683716
Equatorial Guinea,Africa,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,7.460000038146973,2.700000047683716
Gabon,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.700000047683716
Ivory Coast,Africa,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.700000047683716
Ukraine,Europe,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0,2.7100000381469727
OEU17,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.7100000381469727
Poland,Europe,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0099999997764825,2.7100000381469727
Poland,Europe,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.0099999997764825,2.7100000381469727
United Kingdom,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.7100000381469727
Ukraine,Europe,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.1400000005960464,2.7100000381469727
Canada,North America,Gas,Unconventional gas,Upstream,Vented,Install flares,1.0099999904632568,2.7100000381469727
United States,North America,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,39.79999923706055,2.720000028610229
United States,North America,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,27.1299991607666,2.720000028610229
Peru,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,1.2999999523162842,2.720000028610229
United States,North America,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,18.18000030517578,2.720000028610229
Turkmenistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,36.43999862670898,2.75
Ukraine,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.759999990463257
Germany,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0099999997764825,2.759999990463257
Malaysia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,0.7599999904632568,2.759999990463257
Poland,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0099999997764825,2.759999990463257
Romania,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.759999990463257
France,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.759999990463257
France,Europe,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.0,2.7799999713897705
France,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.0,2.7799999713897705
Ecuador,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.1000000014901161,2.7799999713897705
France,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0399999991059303,2.7799999713897705
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,41.970001220703125,2.809999942779541
Brazil,Latin America,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,2.109999895095825,2.809999942779541
Brazil,Latin America,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,3.4200000762939453,2.809999942779541
Colombia,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,2.5299999713897705,2.819999933242798
United Kingdom,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,2.190000057220459,2.859999895095825
Argentina,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,13.369999885559082,2.859999895095825
Italy,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,10.670000076293944,2.859999895095825
Israel,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.0,2.859999895095825
Romania,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,2.140000104904175,2.869999885559082
OEU17,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,12.90999984741211,2.869999885559082
OEU7,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.8500000238418579,2.869999885559082
Peru,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,4.820000171661377,2.880000114440918
Peru,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0199999995529651,2.880000114440918
Argentina,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,49.41999816894531,2.880000114440918
Argentina,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.1099999994039535,2.880000114440918
Venezuela,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.5199999809265137,2.880000114440918
Bolivia,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0199999995529651,2.880000114440918
Ecuador,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,0.7400000095367432,2.880000114440918
Cuba,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,1.5399999618530271,2.880000114440918
Cuba,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0299999993294477,2.880000114440918
Venezuela,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,151.4199981689453,2.880000114440918
Ecuador,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.050000000745058,2.880000114440918
Colombia,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,9.119999885559082,2.880000114440918
United States,North America,Gas,Unconventional gas,Upstream,Vented,Install plunger,35.79999923706055,2.880000114440918
United States,North America,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,3.150000095367432,2.880000114440918
Netherlands,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0199999995529651,2.880000114440918
Bolivia,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,7.369999885559082,2.880000114440918
Colombia,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0399999991059303,2.880000114440918
Trinidad,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,14.449999809265137,2.880000114440918
Trinidad,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,2.880000114440918
Israel,Europe,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0199999995529651,2.890000104904175
Israel,Europe,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,4.170000076293945,2.890000104904175
Nigeria,Africa,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,5.710000038146973,2.900000095367432
United States,North America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,50.43999862670898,2.9100000858306885
Yemen,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,0.5,2.930000066757202
United Arab Emirates,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,47.61000061035156,2.930000066757202
Kuwait,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,78.36000061035156,2.930000066757202
Saudi Arabia,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,26.90999984741211,2.930000066757202
Saudi Arabia,Middle East,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,3.009999990463257,2.930000066757202
Bahrain,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,14.65999984741211,2.930000066757202
Syria,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,15.729999542236328,2.930000066757202
Yemen,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,12.829999923706056,2.930000066757202
United Arab Emirates,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,26.46999931335449,2.930000066757202
Saudi Arabia,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,141.64999389648438,2.930000066757202
Bahrain,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,5.739999771118164,2.930000066757202
Syria,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,12.489999771118164,2.930000066757202
Qatar,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,7.659999847412109,2.930000066757202
Kuwait,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,15.81999969482422,2.930000066757202
Oman,Middle East,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,13.399999618530272,2.930000066757202
Oman,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,25.989999771118164,2.930000066757202
Oman,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,40.22999954223633,2.930000066757202
France,Europe,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0,2.940000057220459
France,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0,2.940000057220459
Bolivia,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,2.039999961853028,2.9600000381469727
Saudi Arabia,Middle East,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0299999993294477,2.9800000190734863
Mexico,North America,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.9800000190734863
India,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0299999993294477,2.9800000190734863
Oman,Middle East,Gas,Unconventional gas,Upstream,Vented,Install flares,0.1099999994039535,2.9800000190734863
ROETE,Europe,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.9800000190734863
Russia,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,2.9800000190734863
Australia,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0.2399999946355819,2.9800000190734863
Peru,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,6.75,3.0
Nigeria,Africa,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,33.380001068115234,3.0199999809265137
China,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0.699999988079071,3.0299999713897705
Norway,Europe,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.3300000429153442,3.039999961853028
Norway,Europe,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6600000262260437,3.039999961853028
Netherlands,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.25,3.049999952316284
Indonesia,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.270000010728836,3.059999942779541
Indonesia,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,4.739999771118164,3.059999942779541
Australia,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.7699999809265137,3.0799999237060547
Australia,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,11.260000228881836,3.0799999237060547
France,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,4.53000020980835,3.0899999141693115
Indonesia,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,3.109999895095825
Colombia,Latin America,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0.0,3.109999895095825
Colombia,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,4.5,3.109999895095825
Venezuela,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,64.56999969482422,3.109999895095825
Russia,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,0.0399999991059303,3.130000114440918
Qatar,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.9600000381469729,3.1600000858306885
Qatar,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,22.76000022888184,3.1600000858306885
Poland,Europe,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0299999993294477,3.1600000858306885
Poland,Europe,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,5.519999980926514,3.1600000858306885
Saudi Arabia,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,4.440000057220459,3.1600000858306885
Oman,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,3.1600000858306885
Oman,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0,3.1600000858306885
Ukraine,Europe,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0199999995529651,3.1600000858306885
Iran,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,51.38999938964844,3.1600000858306885
Argentina,Latin America,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,22.030000686645508,3.1600000858306885
Argentina,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,13.260000228881836,3.1600000858306885
Saudi Arabia,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,4.159999847412109,3.1600000858306885
Kuwait,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,3.1600000858306885
Kuwait,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0599999986588954,3.1600000858306885
United Arab Emirates,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,2.640000104904175,3.1600000858306885
Iran,Middle East,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,5.019999980926514,3.1600000858306885
Ukraine,Europe,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,15.529999732971191,3.1600000858306885
United Arab Emirates,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,2.049999952316284,3.1600000858306885
Norway,Europe,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,0.0599999986588954,3.1600000858306885
Norway,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.0299999993294477,3.1700000762939453
Trinidad,Latin America,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,3.910000085830689,3.180000066757202
Tunisia,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,1.7999999523162842,3.190000057220459
Egypt,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,20.520000457763672,3.190000057220459
Libya,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,50.08000183105469,3.190000057220459
Algeria,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,112.55999755859376,3.190000057220459
Egypt,Africa,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,2.6600000858306885,3.190000057220459
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,19.15999984741211,3.190000057220459
Libya,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,158.6999969482422,3.190000057220459
Algeria,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,163.36000061035156,3.190000057220459
Tunisia,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,1.1399999856948853,3.190000057220459
Algeria,Africa,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,3.7699999809265137,3.190000057220459
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,3.670000076293945,3.2100000381469727
Germany,Europe,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.0299999993294477,3.2100000381469727
Germany,Europe,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.1500000059604644,3.2100000381469727
Ivory Coast,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.6600000262260437,3.240000009536743
Egypt,Africa,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0199999995529651,3.25
Algeria,Africa,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0299999993294477,3.25
Pakistan,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0099999997764825,3.25
Argentina,Latin America,Gas,Unconventional gas,Upstream,Vented,Install flares,0.2599999904632568,3.25
Canada,North America,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,34.709999084472656,3.25
Canada,North America,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,10.34000015258789,3.25
Colombia,Latin America,Gas,Unconventional gas,Upstream,Vented,Install flares,0.0,3.25
Canada,North America,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,1.190000057220459,3.25
Canada,North America,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,8.260000228881836,3.25
Saudi Arabia,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,11.720000267028809,3.25
United Kingdom,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.0299999993294477,3.259999990463257
United Kingdom,Europe,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0.0099999997764825,3.259999990463257
Italy,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.7099999785423279,3.259999990463257
Mozambique,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.3600000143051147,3.2699999809265137
Germany,Europe,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,9.5,3.2699999809265137
Brazil,Latin America,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,14.350000381469728,3.2699999809265137
Romania,Europe,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0.0,3.2699999809265137
Romania,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,5.320000171661377,3.2699999809265137
OEU17,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.8600000143051147,3.2699999809265137
OEU17,Europe,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0.0599999986588954,3.2699999809265137
Oman,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,5.460000038146973,3.2699999809265137
OEU7,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.2199999988079071,3.2699999809265137
Brazil,Latin America,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.1899999976158142,3.2699999809265137
Bangladesh,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,21.71999931335449,3.2799999713897705
Bangladesh,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0099999997764825,3.2799999713897705
Germany,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,1.2599999904632568,3.2799999713897705
Germany,Europe,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.2899999916553497,3.2799999713897705
Algeria,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,25.3700008392334,3.2799999713897705
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Early replacement of devices,0.25,3.2799999713897705
Pakistan,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.050000000745058,3.2799999713897705
Pakistan,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,26.0,3.2799999713897705
Thailand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Early replacement of devices,0.1099999994039535,3.2799999713897705
Germany,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0399999991059303,3.2799999713897705
Bolivia,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,16.43000030517578,3.289999961853028
Japan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,0.4600000083446502,3.299999952316284
United Arab Emirates,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,10.100000381469728,3.309999942779541
Japan,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,21.799999237060547,3.319999933242798
Mozambique,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,6.769999980926514,3.319999933242798
Gabon,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,8.449999809265137,3.319999933242798
Nigeria,Africa,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,50.15999984741211,3.319999933242798
Nigeria,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,40.7400016784668,3.319999933242798
